LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Maryland,16 to 19,2015,Percent,0.07
State,Maryland,16 to 24,2015,Percent,0.11
State,Massachusetts,20 to 24,2015,Percent,0.11
State,Massachusetts,16 to 19,2015,Percent,0.04
State,Michigan,20 to 24,2015,Percent,0.17
State,Michigan,16 to 19,2015,Percent,0.07
State,Massachusetts,16 to 24,2015,Percent,0.08
State,Minnesota,20 to 24,2015,Percent,0.1
State,Minnesota,16 to 19,2015,Percent,0.04
State,Michigan,16 to 24,2015,Percent,0.13
State,Minnesota,16 to 24,2015,Percent,0.08
State,Mississippi,20 to 24,2015,Percent,0.23
State,Mississippi,16 to 19,2015,Percent,0.1
State,Mississippi,16 to 24,2015,Percent,0.17
State,Missouri,16 to 19,2015,Percent,0.07
State,Missouri,20 to 24,2015,Percent,0.15
State,Missouri,16 to 24,2015,Percent,0.11
State,Montana,16 to 19,2015,Percent,0.07
State,Montana,20 to 24,2015,Percent,0.18
State,Montana,16 to 24,2015,Percent,0.13
State,Nebraska,16 to 19,2015,Percent,0.06
State,Nebraska,20 to 24,2015,Percent,0.1
State,Nebraska,16 to 24,2015,Percent,0.08
State,Nevada,16 to 19,2015,Percent,0.09
State,Nevada,20 to 24,2015,Percent,0.17
State,Nevada,16 to 24,2015,Percent,0.14
State,New Hampshire,16 to 19,2015,Percent,0.04
State,New Jersey,16 to 19,2015,Percent,0.06
State,New Hampshire,20 to 24,2015,Percent,0.1
State,New Hampshire,16 to 24,2015,Percent,0.08
State,New Mexico,16 to 19,2015,Percent,0.09
State,New Jersey,20 to 24,2015,Percent,0.16
State,New Jersey,16 to 24,2015,Percent,0.12
State,New York,16 to 19,2015,Percent,0.07
State,New Mexico,20 to 24,2015,Percent,0.22
State,New Mexico,16 to 24,2015,Percent,0.16
State,New York,16 to 24,2015,Percent,0.12
State,New York,20 to 24,2015,Percent,0.16
State,North Carolina,16 to 19,2015,Percent,0.08
State,North Carolina,20 to 24,2015,Percent,0.17
State,North Carolina,16 to 24,2015,Percent,0.13
State,North Dakota,20 to 24,2015,Percent,0.09
State,North Dakota,16 to 24,2015,Percent,0.08
State,North Dakota,16 to 19,2015,Percent,0.05
State,Ohio,16 to 24,2015,Percent,0.11
State,Ohio,16 to 19,2015,Percent,0.05
State,Ohio,20 to 24,2015,Percent,0.16
State,Oklahoma,16 to 24,2015,Percent,0.14
State,Oklahoma,20 to 24,2015,Percent,0.18
State,Oklahoma,16 to 19,2015,Percent,0.08
State,Oregon,20 to 24,2015,Percent,0.16
State,Oregon,16 to 19,2015,Percent,0.07
State,Oregon,16 to 24,2015,Percent,0.12
State,Pennsylvania,20 to 24,2015,Percent,0.16
State,Pennsylvania,16 to 19,2015,Percent,0.05
State,Pennsylvania,16 to 24,2015,Percent,0.12
State,Rhode Island,16 to 24,2015,Percent,0.1
State,Rhode Island,20 to 24,2015,Percent,0.12
State,Rhode Island,16 to 19,2015,Percent,0.07
State,South Carolina,16 to 24,2015,Percent,0.15
State,South Carolina,20 to 24,2015,Percent,0.2
State,South Carolina,16 to 19,2015,Percent,0.07
State,South Dakota,16 to 24,2015,Percent,0.11
State,South Dakota,16 to 19,2015,Percent,0.06
State,South Dakota,20 to 24,2015,Percent,0.14
State,Tennessee,20 to 24,2015,Percent,0.17
State,Tennessee,16 to 24,2015,Percent,0.13
State,Tennessee,16 to 19,2015,Percent,0.07
State,Texas,20 to 24,2015,Percent,0.18
State,Texas,16 to 24,2015,Percent,0.14
State,Texas,16 to 19,2015,Percent,0.08
State,Utah,20 to 24,2015,Percent,0.13
State,Utah,16 to 24,2015,Percent,0.1
State,Utah,16 to 19,2015,Percent,0.06
State,Vermont,20 to 24,2015,Percent,0.11
State,Vermont,16 to 24,2015,Percent,0.08
State,Vermont,16 to 19,2015,Percent,0.04
State,Virginia,16 to 19,2015,Percent,0.06
State,Virginia,20 to 24,2015,Percent,0.14
State,Virginia,16 to 24,2015,Percent,0.1
State,Washington,16 to 19,2015,Percent,0.07
State,Washington,20 to 24,2015,Percent,0.16
State,Washington,16 to 24,2015,Percent,0.12
State,West Virginia,16 to 19,2015,Percent,0.1
State,West Virginia,16 to 24,2015,Percent,0.17
State,West Virginia,20 to 24,2015,Percent,0.22
State,Wisconsin,16 to 19,2015,Percent,0.05
State,Wisconsin,20 to 24,2015,Percent,0.11
State,Wisconsin,16 to 24,2015,Percent,0.08
State,Wyoming,20 to 24,2015,Percent,0.14
State,Wyoming,16 to 24,2015,Percent,0.12
State,Wyoming,16 to 19,2015,Percent,0.1
Territory,Puerto Rico,16 to 19,2015,Percent,0.11
Territory,Puerto Rico,20 to 24,2015,Percent,0.32
Territory,Puerto Rico,16 to 24,2015,Percent,0.22
Territory,Virgin Islands,20 to 24,2015,Percent,N.A.
Territory,Virgin Islands,16 to 19,2015,Percent,N.A.
Territory,Virgin Islands,16 to 19,2015,Number,N.A.
Territory,Virgin Islands,20 to 24,2015,Number,N.A.
Territory,Virgin Islands,16 to 24,2015,Number,N.A.
Territory,Virgin Islands,16 to 24,2015,Percent,N.A.
State,Wyoming,16 to 19,2015,Number,3000
State,Wyoming,20 to 24,2015,Number,6000
State,Wisconsin,16 to 24,2015,Number,59000
State,Wyoming,16 to 24,2015,Number,9000
Territory,Puerto Rico,16 to 19,2015,Number,21000
Territory,Puerto Rico,20 to 24,2015,Number,80000
Territory,Puerto Rico,16 to 24,2015,Number,101000
State,Wisconsin,16 to 19,2015,Number,14000
State,Wisconsin,20 to 24,2015,Number,45000
State,West Virginia,16 to 24,2015,Number,34000
State,West Virginia,16 to 19,2015,Number,9000
State,West Virginia,20 to 24,2015,Number,25000
State,Washington,16 to 19,2015,Number,25000
State,Washington,20 to 24,2015,Number,79000
State,Washington,16 to 24,2015,Number,105000
State,Virginia,16 to 19,2015,Number,25000
State,Virginia,20 to 24,2015,Number,80000
State,Virginia,16 to 24,2015,Number,105000
State,Vermont,16 to 24,2015,Number,6000
State,Vermont,16 to 19,2015,Number,1000
State,Vermont,20 to 24,2015,Number,5000
State,Utah,16 to 19,2015,Number,10000
State,Utah,20 to 24,2015,Number,32000
State,Utah,16 to 24,2015,Number,43000
State,Texas,16 to 19,2015,Number,121000
State,Texas,20 to 24,2015,Number,364000
State,Texas,16 to 24,2015,Number,485000
State,Tennessee,16 to 19,2015,Number,24000
State,Tennessee,20 to 24,2015,Number,78000
State,Tennessee,16 to 24,2015,Number,102000
State,South Dakota,16 to 19,2015,Number,3000
State,South Dakota,20 to 24,2015,Number,9000
State,South Dakota,16 to 24,2015,Number,12000
State,South Carolina,16 to 24,2015,Number,89000
State,South Carolina,16 to 19,2015,Number,19000
State,South Carolina,20 to 24,2015,Number,69000
State,Rhode Island,16 to 19,2015,Number,4000
State,Rhode Island,20 to 24,2015,Number,9000
State,Rhode Island,16 to 24,2015,Number,14000
State,Pennsylvania,16 to 24,2015,Number,177000
State,Oregon,16 to 24,2015,Number,57000
State,Pennsylvania,16 to 19,2015,Number,38000
State,Pennsylvania,20 to 24,2015,Number,139000
State,Oregon,16 to 19,2015,Number,14000
State,Oregon,20 to 24,2015,Number,43000
State,Oklahoma,16 to 19,2015,Number,17000
State,Oklahoma,20 to 24,2015,Number,51000
State,Oklahoma,16 to 24,2015,Number,68000
State,North Dakota,16 to 24,2015,Number,9000
State,Ohio,16 to 19,2015,Number,34000
State,Ohio,20 to 24,2015,Number,124000
State,Ohio,16 to 24,2015,Number,158000
State,North Dakota,16 to 19,2015,Number,2000
State,North Dakota,20 to 24,2015,Number,7000
State,North Carolina,16 to 24,2015,Number,162000
State,North Carolina,16 to 19,2015,Number,45000
State,North Carolina,20 to 24,2015,Number,118000
State,New York,16 to 24,2015,Number,293000
State,New York,16 to 19,2015,Number,70000
State,New York,20 to 24,2015,Number,223000
State,New Mexico,16 to 19,2015,Number,10000
State,New Mexico,20 to 24,2015,Number,33000
State,New Mexico,16 to 24,2015,Number,43000
State,New Jersey,16 to 19,2015,Number,27000
State,New Jersey,20 to 24,2015,Number,93000
State,New Jersey,16 to 24,2015,Number,121000
State,New Hampshire,16 to 24,2015,Number,12000
State,New Hampshire,16 to 19,2015,Number,3000
State,New Hampshire,20 to 24,2015,Number,9000
State,Nevada,16 to 19,2015,Number,12000
State,Nevada,20 to 24,2015,Number,33000
State,Nevada,16 to 24,2015,Number,45000
State,Nebraska,16 to 19,2015,Number,6000
State,Nebraska,20 to 24,2015,Number,14000
State,Nebraska,16 to 24,2015,Number,20000
State,Montana,16 to 19,2015,Number,3000
State,Montana,20 to 24,2015,Number,13000
State,Montana,16 to 24,2015,Number,16000
State,Missouri,16 to 19,2015,Number,23000
State,Missouri,20 to 24,2015,Number,64000
State,Missouri,16 to 24,2015,Number,87000
State,Mississippi,16 to 24,2015,Number,67000
State,Mississippi,16 to 19,2015,Number,17000
State,Mississippi,20 to 24,2015,Number,50000
State,Minnesota,16 to 19,2015,Number,11000
State,Minnesota,20 to 24,2015,Number,38000
State,Minnesota,16 to 24,2015,Number,49000
State,Michigan,16 to 24,2015,Number,158000
State,Massachusetts,16 to 24,2015,Number,70000
State,Michigan,16 to 19,2015,Number,40000
State,Michigan,20 to 24,2015,Number,118000
State,Massachusetts,16 to 19,2015,Number,15000
State,Massachusetts,20 to 24,2015,Number,55000
State,Maryland,16 to 19,2015,Number,20000
State,Maryland,20 to 24,2015,Number,57000
State,Maryland,16 to 24,2015,Number,77000
State,Louisiana,16 to 19,2015,Number,28000
State,Louisiana,20 to 24,2015,Number,71000
State,Kentucky,16 to 24,2015,Number,73000
State,Louisiana,16 to 24,2015,Number,99000
State,Maine,16 to 19,2015,Number,4000
State,Maine,20 to 24,2015,Number,10000
State,Maine,16 to 24,2015,Number,14000
State,Kentucky,16 to 19,2015,Number,20000
State,Kentucky,20 to 24,2015,Number,53000
State,Kansas,16 to 24,2015,Number,42000
State,Kansas,16 to 19,2015,Number,9000
State,Kansas,20 to 24,2015,Number,33000
State,Iowa,16 to 19,2015,Number,9000
State,Iowa,20 to 24,2015,Number,25000
State,Iowa,16 to 24,2015,Number,33000
State,Indiana,16 to 19,2015,Number,23000
State,Indiana,20 to 24,2015,Number,76000
State,Indiana,16 to 24,2015,Number,99000
State,Illinois,16 to 24,2015,Number,188000
State,Illinois,16 to 19,2015,Number,43000
State,Illinois,20 to 24,2015,Number,145000
State,Idaho,16 to 19,2015,Number,6000
State,Idaho,20 to 24,2015,Number,18000
State,Idaho,16 to 24,2015,Number,25000
State,Hawaii,16 to 19,2015,Number,4000
State,Hawaii,20 to 24,2015,Number,14000
State,Hawaii,16 to 24,2015,Number,18000
State,Georgia,16 to 19,2015,Number,55000
State,Georgia,20 to 24,2015,Number,144000
State,Georgia,16 to 24,2015,Number,199000
State,Florida,16 to 19,2015,Number,73000
State,Florida,20 to 24,2015,Number,221000
State,Florida,16 to 24,2015,Number,294000
City,District of Columbia,16 to 24,2015,Number,9000
City,District of Columbia,16 to 19,2015,Number,2000
City,District of Columbia,20 to 24,2015,Number,7000
State,Delaware,16 to 19,2015,Number,4000
State,Delaware,20 to 24,2015,Number,9000
State,Delaware,16 to 24,2015,Number,13000
State,Connecticut,16 to 24,2015,Number,44000
State,Colorado,16 to 24,2015,Number,71000
State,Connecticut,16 to 19,2015,Number,10000
State,Connecticut,20 to 24,2015,Number,33000
State,Colorado,16 to 19,2015,Number,20000
State,Colorado,20 to 24,2015,Number,52000
State,California,16 to 19,2015,Number,140000
State,California,20 to 24,2015,Number,479000
State,California,16 to 24,2015,Number,618000
State,Arizona,16 to 24,2015,Number,126000
State,Arkansas,16 to 19,2015,Number,15000
State,Arkansas,20 to 24,2015,Number,40000
State,Arkansas,16 to 24,2015,Number,55000
State,Arizona,16 to 19,2015,Number,34000
State,Arizona,20 to 24,2015,Number,92000
State,Alaska,16 to 24,2015,Number,15000
State,Alaska,16 to 19,2015,Number,3000
State,Alaska,20 to 24,2015,Number,12000
State,Alabama,16 to 24,2015,Number,90000
State,Alabama,16 to 19,2015,Number,19000
State,Alabama,20 to 24,2015,Number,71000
Nation,United States,16 to 19,2015,Number,1191000
Nation,United States,20 to 24,2015,Number,3686000
Nation,United States,16 to 24,2015,Number,4877000
Nation,United States,16 to 24,2011,Number,5783000
Nation,United States,20 to 24,2011,Number,4286000
Nation,United States,16 to 19,2011,Number,1497000
State,Alabama,20 to 24,2011,Number,79000
State,Alabama,16 to 19,2011,Number,28000
State,Alabama,16 to 24,2011,Number,108000
State,Alaska,16 to 24,2011,Number,15000
State,Alaska,16 to 19,2011,Number,4000
State,Alaska,20 to 24,2011,Number,11000
State,Arizona,16 to 19,2011,Number,41000
State,Arizona,20 to 24,2011,Number,105000
State,Arizona,16 to 24,2011,Number,146000
State,Arkansas,16 to 24,2011,Number,57000
State,Arkansas,20 to 24,2011,Number,41000
State,Arkansas,16 to 19,2011,Number,16000
State,California,16 to 24,2011,Number,777000
State,California,20 to 24,2011,Number,584000
State,California,16 to 19,2011,Number,193000
State,Colorado,16 to 24,2011,Number,84000
State,Colorado,20 to 24,2011,Number,62000
State,Colorado,16 to 19,2011,Number,21000
State,Connecticut,16 to 24,2011,Number,52000
State,Connecticut,20 to 24,2011,Number,37000
State,Connecticut,16 to 19,2011,Number,14000
State,Delaware,16 to 24,2011,Number,16000
State,Delaware,20 to 24,2011,Number,12000
State,Delaware,16 to 19,2011,Number,4000
City,District of Columbia,20 to 24,2011,Number,9000
City,District of Columbia,16 to 19,2011,Number,4000
City,District of Columbia,16 to 24,2011,Number,13000
State,Florida,16 to 19,2011,Number,93000
State,Florida,20 to 24,2011,Number,266000
State,Georgia,16 to 19,2011,Number,63000
State,Georgia,20 to 24,2011,Number,168000
State,Florida,16 to 24,2011,Number,359000
State,Hawaii,20 to 24,2011,Number,17000
State,Hawaii,16 to 19,2011,Number,7000
State,Georgia,16 to 24,2011,Number,231000
State,Hawaii,16 to 24,2011,Number,24000
State,Idaho,16 to 19,2011,Number,8000
State,Idaho,16 to 24,2011,Number,31000
State,Idaho,20 to 24,2011,Number,24000
State,Illinois,16 to 19,2011,Number,61000
State,Illinois,16 to 24,2011,Number,216000
State,Illinois,20 to 24,2011,Number,156000
State,Indiana,16 to 19,2011,Number,33000
State,Indiana,16 to 24,2011,Number,124000
State,Indiana,20 to 24,2011,Number,92000
State,Iowa,16 to 24,2011,Number,37000
State,Iowa,20 to 24,2011,Number,26000
State,Iowa,16 to 19,2011,Number,11000
State,Kansas,20 to 24,2011,Number,32000
State,Kansas,16 to 19,2011,Number,10000
State,Kansas,16 to 24,2011,Number,42000
State,Kentucky,16 to 24,2011,Number,84000
State,Kentucky,16 to 19,2011,Number,18000
State,Kentucky,20 to 24,2011,Number,65000
State,Maine,16 to 24,2011,Number,19000
State,Maine,20 to 24,2011,Number,15000
State,Maine,16 to 19,2011,Number,4000
State,Louisiana,16 to 19,2011,Number,31000
State,Louisiana,20 to 24,2011,Number,80000
State,Louisiana,16 to 24,2011,Number,111000
State,Maryland,16 to 24,2011,Number,95000
State,Maryland,20 to 24,2011,Number,70000
State,Maryland,16 to 19,2011,Number,25000
State,Massachusetts,16 to 24,2011,Number,82000
State,Massachusetts,20 to 24,2011,Number,61000
State,Massachusetts,16 to 19,2011,Number,21000
State,Michigan,16 to 24,2011,Number,194000
State,Michigan,20 to 24,2011,Number,142000
State,Michigan,16 to 19,2011,Number,52000
State,Minnesota,16 to 24,2011,Number,63000
State,Minnesota,20 to 24,2011,Number,48000
State,Minnesota,16 to 19,2011,Number,14000
State,Mississippi,20 to 24,2011,Number,54000
State,Mississippi,16 to 19,2011,Number,22000
State,Mississippi,16 to 24,2011,Number,76000
State,Missouri,16 to 19,2011,Number,27000
State,Missouri,20 to 24,2011,Number,77000
State,Montana,16 to 19,2011,Number,3000
State,Montana,20 to 24,2011,Number,13000
State,Missouri,16 to 24,2011,Number,104000
State,Nebraska,20 to 24,2011,Number,15000
State,Nebraska,16 to 19,2011,Number,5000
State,Montana,16 to 24,2011,Number,16000
State,Nebraska,16 to 24,2011,Number,20000
State,Nevada,16 to 19,2011,Number,18000
State,Nevada,16 to 24,2011,Number,55000
State,Nevada,20 to 24,2011,Number,37000
State,New Hampshire,16 to 19,2011,Number,4000
State,New Hampshire,16 to 24,2011,Number,17000
State,New Hampshire,20 to 24,2011,Number,13000
State,New Jersey,16 to 19,2011,Number,31000
State,New Jersey,16 to 24,2011,Number,133000
State,New Jersey,20 to 24,2011,Number,102000
State,New Mexico,16 to 24,2011,Number,47000
State,New Mexico,20 to 24,2011,Number,33000
State,New Mexico,16 to 19,2011,Number,13000
State,New York,20 to 24,2011,Number,274000
State,New York,16 to 19,2011,Number,89000
State,New York,16 to 24,2011,Number,363000
State,North Carolina,16 to 24,2011,Number,198000
State,North Carolina,16 to 19,2011,Number,52000
State,North Carolina,20 to 24,2011,Number,146000
State,North Dakota,16 to 19,2011,Number,3000
State,North Dakota,20 to 24,2011,Number,7000
State,North Dakota,16 to 24,2011,Number,9000
State,Ohio,16 to 24,2011,Number,186000
State,Ohio,20 to 24,2011,Number,142000
State,Ohio,16 to 19,2011,Number,44000
State,Oklahoma,16 to 24,2011,Number,75000
State,Oklahoma,20 to 24,2011,Number,56000
State,Oklahoma,16 to 19,2011,Number,19000
State,Oregon,16 to 24,2011,Number,73000
State,Oregon,20 to 24,2011,Number,55000
State,Oregon,16 to 19,2011,Number,18000
State,Pennsylvania,16 to 24,2011,Number,214000
State,Pennsylvania,20 to 24,2011,Number,164000
State,Pennsylvania,16 to 19,2011,Number,50000
State,Rhode Island,16 to 24,2011,Number,16000
State,Rhode Island,20 to 24,2011,Number,12000
State,Rhode Island,16 to 19,2011,Number,4000
State,South Carolina,20 to 24,2011,Number,78000
State,South Carolina,16 to 19,2011,Number,30000
State,South Carolina,16 to 24,2011,Number,107000
State,South Dakota,16 to 19,2011,Number,2000
State,South Dakota,20 to 24,2011,Number,7000
State,Tennessee,16 to 19,2011,Number,32000
State,Tennessee,20 to 24,2011,Number,103000
State,South Dakota,16 to 24,2011,Number,10000
State,Texas,20 to 24,2011,Number,370000
State,Texas,16 to 19,2011,Number,139000
State,Tennessee,16 to 24,2011,Number,136000
State,Texas,16 to 24,2011,Number,509000
State,Utah,16 to 19,2011,Number,15000
State,Utah,16 to 24,2011,Number,51000
State,Utah,20 to 24,2011,Number,36000
State,Vermont,16 to 19,2011,Number,2000
State,Vermont,16 to 24,2011,Number,8000
State,Vermont,20 to 24,2011,Number,6000
State,Virginia,16 to 19,2011,Number,32000
State,Virginia,16 to 24,2011,Number,123000
State,Virginia,20 to 24,2011,Number,92000
State,Washington,16 to 24,2011,Number,128000
State,Washington,20 to 24,2011,Number,94000
State,Washington,16 to 19,2011,Number,33000
State,West Virginia,20 to 24,2011,Number,32000
State,West Virginia,16 to 19,2011,Number,11000
State,West Virginia,16 to 24,2011,Number,43000
State,Wisconsin,16 to 24,2011,Number,78000
State,Wisconsin,16 to 19,2011,Number,21000
State,Wisconsin,20 to 24,2011,Number,57000
Territory,Puerto Rico,16 to 24,2011,Number,129000
Territory,Puerto Rico,20 to 24,2011,Number,93000
Territory,Puerto Rico,16 to 19,2011,Number,36000
State,Wyoming,16 to 19,2011,Number,1000
State,Wyoming,20 to 24,2011,Number,8000
State,Wyoming,16 to 24,2011,Number,9000
Territory,Virgin Islands,16 to 24,2011,Number,N.A.
Territory,Virgin Islands,20 to 24,2011,Number,N.A.
Territory,Virgin Islands,16 to 19,2011,Number,N.A.
Territory,Virgin Islands,20 to 24,2011,Percent,N.A.
Territory,Virgin Islands,16 to 24,2011,Percent,N.A.
Territory,Virgin Islands,16 to 19,2011,Percent,N.A.
Territory,Puerto Rico,16 to 24,2011,Percent,0.26
Territory,Puerto Rico,20 to 24,2011,Percent,0.35
Territory,Puerto Rico,16 to 19,2011,Percent,0.16
State,Wyoming,20 to 24,2011,Percent,0.19
State,Wyoming,16 to 24,2011,Percent,0.13
State,Wyoming,16 to 19,2011,Percent,0.04
State,Wisconsin,16 to 24,2011,Percent,0.11
State,Wisconsin,20 to 24,2011,Percent,0.15
State,Wisconsin,16 to 19,2011,Percent,0.06
State,West Virginia,20 to 24,2011,Percent,0.26
State,West Virginia,16 to 24,2011,Percent,0.2
State,West Virginia,16 to 19,2011,Percent,0.11
State,Washington,16 to 24,2011,Percent,0.15
State,Washington,20 to 24,2011,Percent,0.2
State,Washington,16 to 19,2011,Percent,0.09
State,Virginia,16 to 24,2011,Percent,0.12
State,Virginia,20 to 24,2011,Percent,0.16
State,Virginia,16 to 19,2011,Percent,0.07
State,Vermont,20 to 24,2011,Percent,0.14
State,Vermont,16 to 19,2011,Percent,0.06
State,Vermont,16 to 24,2011,Percent,0.1
State,Utah,20 to 24,2011,Percent,0.15
State,Utah,16 to 19,2011,Percent,0.08
State,Utah,16 to 24,2011,Percent,0.12
State,Texas,20 to 24,2011,Percent,0.2
